relative_path,quotation_number,qn_confidence,boq_status
SQ2512G081\TECHNO-COMMERCIAL QUOTATION FOR AMC R2.txt,SQ2512G081R2,HIGH,NOT_FOUND
SQ2512G082\OFFER-SQ2512G082-AMNS-SERVICE.txt,SQ2512G082,HIGH,FOUND
SQ2512H193\OFFER-SQ2512H193-TOSHALI CEMENT-SPARES.txt,SQ2512H193,HIGH,FOUND
SQ2512H194\OFFER-SQ2512H194-MAVEN AUTOMATION-SPARES.txt,SQ2512H194,HIGH,FOUND
SQ2512H195\PRICED OFFER-SQ2512H195-RAMCO JAYANTHIPURAM-O2 SENSOR.txt,SQ2512H195,HIGH,FOUND
SQ2512H196\OFFER-SQ2512H196-KALBURGI CEMENT-U23 & O61.txt,SQ2512H196,HIGH,FOUND
SQ2512H197\OFFER-SQ2512H197-JINDAL SAW LIMITED-SHS SPARE.txt,SQ2512H197,HIGH,NOT_FOUND
SQ2512H197\OFFER-SQ2512H197R1-JINDAL SAW LIMITED-SHS SPARE.txt,SQ2512H197R1,HIGH,NOT_FOUND
SQ2512H198\OFFER-SQ2512H198-ANDHRA PAPER-AMC.txt,SQ2512H198,HIGH,NOT_FOUND
SQ2512H199\OFFER-SQ2512H199-KALBURGI CEMENT-KEYPAD.txt,SQ2512H199,HIGH,FOUND
SQ2512H200\OFFER-SQ2512H200-JK CEMENT-TOSHALI-DATA LOGGER.txt,SQ2512H200,HIGH,FOUND
SQ2512N271\OFFER-SQ2512N271-NFL-AMETEK SPARES.txt,SQ2512N271,HIGH,NOT_FOUND
SQ2512N271\OFFER-SQ2512N271R1-NFL-AMETEK SPARES.txt,SQ2512N271R1,HIGH,NOT_FOUND
SQ2512N272\SERVICE OFFER-SQ2512N272-DOOSAN.txt,SQ2512N272,HIGH,FOUND
SQ2512N273\PRICED OFFER-SQ2512N273-UTCL PALI-SPARES.txt,SQ2512N273,HIGH,FOUND
SQ2512N274\PRICED OFFER-SQ2512N274-UTCL PALI-SPARES.txt,SQ2512N274,HIGH,FOUND
SQ2512N275\OFFER-SQ2512N275-BCW CHANDERIA-SOV.txt,SQ2512N275,HIGH,FOUND
SQ2512N275\OFFER-SQ2512N275R1-6000263587-BIRLA CORPORATION-CHANDERIA.txt,SQ2512N275R1,HIGH,NOT_FOUND
SQ2512N275\OFFER-SQ2512N275R2-6000263587-BIRLA CORPORATION-CHANDERIA.txt,SQ2512N275R2,HIGH,NOT_FOUND
SQ2512N276\PRICED OFFER-SQ2512N276-DALMIA CEMENT-1115008320.txt,SQ2512N276,HIGH,NOT_FOUND
SQ2512N277\PRICED OFFER-SQ2512N277-WONDER CEMENT-27836.txt,SQ2512N277,HIGH,FOUND
SQ2512N277\PRICED OFFER-SQ2512N277R1-WONDER CEMENT-27836.txt,SQ2512N277R1,HIGH,FOUND
SQ2512N278\PRICED OFFER-SQ2512N278-WONDER CEMENT-27835.txt,SQ2512N278,HIGH,FOUND
SQ2512N278\PRICED OFFER-SQ2512N278R1-WONDER CEMENT-27835.txt,SQ2512N278R1,HIGH,FOUND
SQ2512N279\OFFER-SQ2512N279-AMBUJA RABRIYAWAS-SERVICE.txt,SQ2512N279,HIGH,FOUND
SQ2512N280\OFFER-SQ2512N280-ACC GAGAL-SERVICE.txt,SQ2512N280,HIGH,FOUND
SQ2512N281\PRICED OFFER-SQ2512N281-SHREE CEMENT NAWALGARH-SPARES.txt,SQ2512N281,HIGH,FOUND
SQ2512N282\OFFER-SQ2512N282-YARA FERTILISERS-ANALYSER SPARES.txt,SQ2512N282,HIGH,FOUND
SQ2512N282\OFFER-SQ2512N282R1-YARRA FERTILIZER-CGA SPARES.txt,SQ2512N282R1,HIGH,FOUND
SQ2512N283\ADAGE Automation GENERAL TERMS & CONDITION.txt,,LOW,FOUND
SQ2512N283\S005000197 Adage Automation Pvt. Ltd..txt,,LOW,NOT_FOUND
SQ2512N284\OFFER-SQ2512N284-EAST DELHI WASTE PROCESSING-SPARES.txt,SQ2512N284,HIGH,FOUND
SQ2512N285\OFFER-SQ2512N285-AMBUJA MARWAR MUNDWA-NAMC.txt,SQ2512N285,HIGH,NOT_FOUND
SQ2512N286\OFFER-SQ2512N286-ACC LAKHERI-1000771067.txt,SQ2512N286,HIGH,FOUND
SQ2512N287\PRICED OFFER-SQ2512N287-WONDER CEMENT-SPARES.txt,SQ2512N287,HIGH,FOUND
SQ2512N287\PRICED OFFER-SQ2512N287R1-WONDER CEMENT-SPARES.txt,SQ2512N287R1,HIGH,FOUND
SQ2512N288\PRICED OFFER-SQ2512N288-JK LAKSMI SIROHI-IR SOURCE.txt,SQ2512N288,HIGH,FOUND
SQ2512N289\SQ2512N289- AMBUJA RABRIYAWAS-OFFER FOR GAS ANALYSER SPARES.txt,SQ2512N289,HIGH,FOUND
SQ2512N290\SQ2512N290- AMBUJA RABRIYAWAS-OFFER FOR GAS ANALYSER SPARES.txt,SQ2512N290,HIGH,FOUND
SQ2512N291\OFFER-SQ2512N291-JK WHITE CEMENT-GOTAN-DATA LOGGER.txt,SQ2512N291,HIGH,FOUND
SQ2512N291\OFFER-SQ2512N291R1-JK WHITE CEMENT-GOTAN-DATA LOGGER.txt,SQ2512N291R1,HIGH,FOUND
SQ2512N292\SERVICE OFFER-SQ2512N292-LINDE LUDHIANA SITE .txt,SQ2512N292,HIGH,FOUND
SQ2512N293\OFFER-SQ2512N293-YARA FERTILISERS-SAMPLE GAS PUMP.txt,SQ2512N293,HIGH,FOUND
SQ2512N294\PRICED OFFER-SQ2512N294-WONDER CEMENT-SOV.txt,SQ2512N294,HIGH,FOUND
SQ2512N295\OFFER-SQ2512N295-ACC-MARWAR CEMENT LIMITED-SHS SPARE.txt,SQ2512E432,HIGH,FOUND
SQ2512N295\OFFER-SQ2512N295R1-MARWAR CEMENT-SPARES.txt,SQ2512N295R1,HIGH,FOUND
SQ2512N295\OFFER-SQ2512N295R2-MARWAR CEMENT LIMITED-SHS AND CGA SPARES .txt,SQ2512N295R2,HIGH,NOT_FOUND
SQ2512N296\OFFER-SQ2512N296-KRIBHCO FERTILIZER-DATA HOSTING & PORTAL DEVELOPMENT.txt,SQ2512N296,HIGH,FOUND
SQ2512W324\OFFER_SQ2512W324-HAL-SERVICE.txt,SQ2512W324,HIGH,FOUND
SQ2512W326\SQ2512W326 - ACC AMETHA-OFFER FOR GAS ANALYSER SPARES.txt,SQ2512W326,HIGH,FOUND
SQ2512W331\SQ2512W331 Offer For GC Spares_ RIL JMD.txt,SQ2512W331,HIGH,FOUND
SQ2512W332\SQ2512W332 TECHNO_COMMERCIAL QUOTATION.txt,SQ2512332,HIGH,NOT_FOUND
SQ2512W333\SQ2512W333-SATNA CEMENT-OFFER FOR GAS ANALYSER SPARES.txt,SQ2512W333,HIGH,FOUND
SQ2512W334\SQ2512W334 - ACC AMETHA-OFFER FOR GAS ANALYSER SPARES.txt,SQ2512W334,HIGH,FOUND
SQ2512W335\1) 1765529050.txt,SQ2512W335,HIGH,FOUND
SQ2512W336\OFFER- SQ2512W336  Quotation for Gas Analyser Repair Charges -Heidelberg Narsingarh.txt,SQ2512W336,HIGH,NOT_FOUND
SQ2512W337\SQ2512W337 Offer For GC Spares_ RIL JMD.txt,SQ2512W337,HIGH,FOUND
SQ2512W338\SQ2512W338 OFFER FOR SPARE FOR UTCL GUJARAT CEMENT WORKS.txt,SQ2512W338,HIGH,NOT_FOUND
SQ2512W339\SQ2512W339 OFFER FOR LDS6 GAS ANALYSER MODULE FOR DEEPAK FERTILIZER.txt,SQ2512W339,HIGH,NOT_FOUND
SQ2512W339\SQ2512W339R1 TECHNICAL OFFER FOR LDS6 GAS ANALYSER MODULE FOR DEEPAK FERTILIZER.txt,SQ2512W339R1,HIGH,NOT_FOUND
SQ2512W339\SQ2512W339R2 TECHNICAL OFFER FOR LDS6 GAS ANALYSER MODULE FOR DEEPAK FERTILIZER.txt,SQ2512W339R2,HIGH,NOT_FOUND
SQ2512W340\SQ2512W340 SPARES FOR Vatsal Engineers.txt,SQ2512W340,HIGH,FOUND
SQ2512W342\OFFER-SQ2512W342-TOYO ENGINEERING-SHS SPARE.txt,SQ2512W342,HIGH,FOUND
SQ2512W343\SQ2512W343 OFFER FOR SPARE FOR JSW RATNAGIRI.txt,SQ2511W343,HIGH,FOUND
SQ2512W344\OFFER-SQ2512W344R REPAIRING OFFER FOR VADRAJ CEMENT LIMITED.txt,,HIGH,NOT_FOUND
SQ2512X046\OFFER-SQ2512X046-OMEGA INTERNATIONAL LCC-SHS SPARE.txt,SQ2512X046,HIGH,NOT_FOUND
SQ2512X046\OFFER-SQ2512X046R1-OMEGA INTERNATIONAL LCC-SHS SPARE.txt,SQ2512X046R1,HIGH,NOT_FOUND
SQ2512X047\OFFER-SQ2512X047-CEMTECH LIMITED-ANALYSER SPARES.txt,SQ2512X047,HIGH,NOT_FOUND
SQ2512X047\OFFER-SQ2512X047R1-CEMTECH LIMITED-ANALYSER SPARES.txt,SQ2512X047R1,HIGH,NOT_FOUND
SQ2512X048\OFFER-SQ2512X048-CEMTECH LIMITED-ANALYSER SPARES.txt,SQ2512X048,HIGH,NOT_FOUND
SQ2601B001\OFFER-SQ2601B001-KPR SUGAR-DATA LOGGER & HOSTING.txt,SQ2601B001,HIGH,FOUND
SQ2601B002\OFFER - SQ2601B002 Quotation for Gas Analyser Repair Charges-Rajashree cement works.txt,SQ2601B002,HIGH,NOT_FOUND
SQ2601B003\OFFER-SQ2601B003-JSW VIJAYANAGAR-CV SPARES.txt,SQ2601B003,HIGH,FOUND
SQ2601B004\OFFER-SQ2601B004-HINDALCO BELGAUM-SPARES.txt,SQ2601B004,HIGH,FOUND
SQ2601B005\PRICED OFFER-SQ2601B005-JSW VIJAYANAGAR-1600617270.txt,SQ2601B005,HIGH,FOUND
SQ2601B006\OFFER-SQ2601B006-BMM ISPAT-SPARES-1400017590.txt,SQ2601B006,HIGH,NOT_FOUND
SQ2601B007\OFFER-SQ2601B007-HOSPET STEELS LIMITED- SHS SPARE.txt,SQ2601B007,HIGH,FOUND
SQ2601B008\OFFER-SQ2601B008-JSW-BELLARY-SHS SPARE.txt,SQ2601B008,HIGH,FOUND
SQ2601B009\OFFER-SQ2601B009-JSW-VIJAYANAGAR-CGA SPARE.txt,SQ2601B009,HIGH,FOUND
SQ2601C001\OFFER-SQ2601C001-JSW SALEM-AMC.txt,SQ2601C001,HIGH,FOUND
SQ2601C002\OFFER-SQ2601C002-MRF-IR SOURCE & DETECTORS.txt,SQ2601C002,HIGH,FOUND
SQ2601C002\OFFER-SQ2601C002R1-MRF-3000792770.txt,SQ2601C002R1,HIGH,FOUND
SQ2601C004\OFFER-SQ2601C004-IRONVALLEY SOLUTIONS LLP-CGA SPARE.txt,SQ2601C004,HIGH,FOUND
SQ2601E001\OFFER-SQ2601E001-JPL ANGUL-CV SPARES.txt,SQ2601E001,HIGH,FOUND
SQ2601E002\PRICED OFFER-SQ2601E002-JSW JAJPUR-1300349060.txt,SQ2601E002,HIGH,FOUND
SQ2601E003\OFFER-SQ2601E003-TSL KPO-CART FILTER.txt,SQ2601E003,HIGH,FOUND
SQ2601E004\OFFER-SQ2601E004-MOGLI LABS-CART FILTER.txt,SQ2601E004,HIGH,FOUND
SQ2601E005\OFFER-SQ2601E005-MGM MINERALS-FILTER TAPE.txt,SQ2601E005,HIGH,FOUND
SQ2601E006\OFFER-SQ2601E006-SAIL-BOKARO- SHS SPARE.txt,SQ2601E006,HIGH,FOUND
SQ2601E007\TECHNICAL OFFER-SQ2601E007-TSL MERAMANDALI-U23.txt,SQ2601E007,HIGH,FOUND
SQ2601E008\OFFER-SQ2601E008-JSPL ANGUL-SPARES.txt,SQ2601E008,HIGH,FOUND
SQ2601E009\OFFER-SQ2601E009-INDORAMA-SPARES.txt,SQ2601E009,HIGH,FOUND
SQ2601E009\OFFER-SQ2601E009R1-INDORAMA-6100021939.txt,SQ2601E009R1,HIGH,FOUND
SQ2601E010\OFFER-SQ2601E010-AMRIT CEMENT-SAMPLING TUBE ASSLY.txt,SQ2601E010,HIGH,FOUND
SQ2601E011\OFFER-SQ2601E011-WBWML-REFILLING CYLINDER.txt,SQ2601E011,HIGH,FOUND
SQ2601E012\OFFER-SQ2601E012-HI TECH-SPARES.txt,SQ2601E012,HIGH,FOUND
SQ2601E013\OFFER-SQ2601E013-ONGC-OTPC-SPARES & C6.txt,SQ2601E013,HIGH,NOT_FOUND
SQ2601E014\AMC TECHNICAL OFFER.txt,SQ2601E014,HIGH,NOT_FOUND
SQ2601E015\OFFER-SQ2601E015-UTCL-SONAR BANGLA-ANALYSER MODULE.txt,SQ2601E015,HIGH,FOUND
SQ2601E016\OFFER-SQ2601E016-JSPL-ANGUL-SHS SPARE.txt,SQ2601E016,HIGH,FOUND
SQ2601E017\OFFER-SQ2601E017-TATA STEEL LIMITED-KPO-U23.txt,SQ2601E017,HIGH,FOUND
SQ2601E018\OFFER-SQ2601E018-PR NO-1104093648-TATA STEEL LIMITED MERAMANDALI-SHS SPARES.txt,SQ2601E018,HIGH,FOUND
SQ2601E019\OFFER-SQ2601E019-PR NO-1104094227-TATA STEEL LIMIED-MERAMANDALI-SHS SPARE.txt,SQ2601E019,HIGH,FOUND
SQ2601E020\OFFER-SQ2601E020-PR NO-1104098485-TATA STEEL LIMITED-KPO-SHS SPARE.txt,SQ2601E020,HIGH,FOUND
SQ2601E021\SQ2601E021_TECHNO_COMMERCIAL QUOTATION.txt,SQ2601E021,HIGH,NOT_FOUND
SQ2601E022\OFFER-SQ2601E022-1104110312-TSL-JODA-SHS SPARE.txt,SQ2601E022,HIGH,FOUND
SQ2601E023\OFFER-SQ2601E023-1104110560-TATA STEEL JODA-SHS SPARE.txt,SQ2601E023,HIGH,FOUND
SQ2601G001\TECHNICAL OFFER-SQ2601G001-GSFCL-(RFQ 73941)-SERVICE PER DAY.txt,,LOW,FOUND
SQ2601G002\OFFER-SQ2601G002-IOCL GUJ-AMETEK SPARES.txt,SQ2601G002,HIGH,FOUND
SQ2601G003\OFFER-SQ2601G003-HEG-SERVICE.txt,SQ2601G003,HIGH,FOUND
SQ2601G004\SQ2601G004 OFFER FOR GAS ANALYSER MODULE SPARE FOR TORRENT POWER.txt,SQ26018G004,HIGH,NOT_FOUND
SQ2601G005\OFFER-SQ2601G005-ATUL LIMITED -DATA LOGGER & HOSTING.txt,SQ2601G005,HIGH,FOUND
SQ2601G006\SQ2601G006 OFFER FOR NOVA II _HMD.txt,SQ2601G006,HIGH,FOUND
SQ2601G006\SQ2601G006 R1 OFFER FOR OMA 300 SPARES _HMD.txt,SQ2601G006,HIGH,FOUND
SQ2601G007\OFFER-SQ2601G007-HEG-ALIGNMENT KIT.txt,SQ2601G007,HIGH,FOUND
SQ2601H001\PRICED OFFER-SQ2601H001-RAMCO JAYANTHIPURAM-O2 SENSOR.txt,SQ2601H001,HIGH,FOUND
SQ2601H002\OFFER-SQ2601H002-ORIENT CEMENT-DATA LOGGER & HOSTING.txt,SQ2601H002,HIGH,FOUND
SQ2601H003\PRICED OFFER-SQ2601H003-UTCL APCW-SPARES.txt,SQ2601H003,HIGH,FOUND
SQ2601H004\OFFER-SQ2601H004-NCL INDUSTRIES LIMITED-DATA LOGGER & HOSTING.txt,SQ2601H004,HIGH,FOUND
SQ2601H005\OFFER-SQ2601H005-UTCL APCW-APO2501021.txt,SQ2601H005,HIGH,FOUND
SQ2601H005\OFFER-SQ2601H005R1-UTCL APCW-APO2501021.txt,SQ2601H005R1,HIGH,FOUND
SQ2601H006\OFFER-SQ2601H006-PGR-1500020222.txt,SQ2601H006,HIGH,FOUND
SQ2601H007\OFFER-SQ2601H007-MY HOME-PP.txt,SQ2601H007,HIGH,FOUND
SQ2601H008\OFFER-SQ2601H008-ADANI DEVAPUR-U23.txt,SQ2601H008,HIGH,FOUND
SQ2601H009\OFFER-SQ2601H009-MARWAR CEMENT LIMITED -DATA LOGGER & HOSTING.txt,SQ2601H009,HIGH,FOUND
SQ2601H010\PRICED OFFER-SQ2601H010-UTCL APCW-SPARES.txt,SQ2601H010,HIGH,FOUND
SQ2601H011\OFFER-SQ2601H011-UTCL BALAJI-U23&O61.txt,SQ2601H011,HIGH,FOUND
SQ2601N001\OFFER-SQ2601N001-SMS-SERVICE.txt,SQ2601N001,HIGH,FOUND
SQ2601N002\OFFER-SQ2601N002-MEJA THERMAL POWER PLANT DATA LOGGER & HOSTING.txt,SQ2601N002,HIGH,FOUND
SQ2601N002\OFFER-SQ2601N002R1-MEJA THERMAL POWER PLANT DATA LOGGER & HOSTING SUPPLY & CMC.txt,SQ2601N002R1,HIGH,NOT_FOUND
SQ2601N003\OFFER-SQ2601N003-ACC LAKHERI-SPARES.txt,SQ2601N003,HIGH,FOUND
SQ2601N004\PRICED OFFER-SQ2601N004-UTCL BAGA-RFQ-26-72.txt,SQ2601N004,HIGH,FOUND
SQ2601N006\OFFER-SQ2601N006-GROWMECH-003739.txt,SQ2601N006,HIGH,NOT_FOUND
SQ2601N007\OFFER-SQ2601N007-UTCL PALI-SOV.txt,SQ2601N007,HIGH,FOUND
SQ2601N008\PRICED OFFER-SQ2601N008-SCL-SPARES.txt,SQ2601N008,HIGH,FOUND
SQ2601N009\PRICED OFFER-SQ2601N009-WONDER CEMENT-PUMP.txt,SQ2601N009,HIGH,NOT_FOUND
SQ2601N010\PRICED OFFER-SQ2601N010-WONDER CEMENT-TUBES.txt,SQ2601N010,HIGH,FOUND
SQ2601N011\OFFER-SQ2601N011-RRVUNL-DATA LOGGER & HOSTING.txt,SQ2601N011,HIGH,FOUND
SQ2601N012\OFFER SQ2601N012 LDS 6 HCL - EAST DELHI.txt,SQ2601N012,HIGH,FOUND
SQ2601N013\OFFER-SQ2601N013-JK LAKSHMI UDAIPUR-CONVERTER.txt,SQ2601N013,HIGH,FOUND
SQ2601N013\OFFER-SQ2601N013R1-JK LAKSHMI UDAIPUR-SPARES.txt,SQ2601N013R1,HIGH,FOUND
SQ2601N014\PRICED OFFER-SQ2601N014-UTCL ADITYA-SOV.txt,SQ2601N014,HIGH,FOUND
SQ2601N014\SCREENSHOTS.txt,,LOW,FOUND
SQ2601N015\OFFER-SQ2601N015-CENTURY PULP & PAPER-PUMP.txt,SQ2601N015,HIGH,FOUND
SQ2601N016\PRICED OFFER-SQ2601N016-UTCL ADITYA-12736.txt,SQ2601N016,HIGH,FOUND
SQ2601N017\PRICED OFFER-SQ2601N017-UTCL ADITYA-12737.txt,SQ2601N017,HIGH,FOUND
SQ2601N018\OFFER-SQ2601N018-UTCL ADITYA-GASKET & O RING.txt,SQ2601N018,HIGH,FOUND
SQ2601N019\OFFER-SQ2601N019-UTCL ADITYA-HMI.txt,SQ2601N019,HIGH,FOUND
SQ2601N019\OFFER-SQ2601N019R1-UTCL ADITYA-HMI.txt,SQ2601N019R1,HIGH,FOUND
SQ2601N019\PRICED OFFER-SQ2601N019R2-UTCL ADITYA-HMI.txt,SQ2601N019R2,HIGH,FOUND
SQ2601N020\OFFER-SQ2601N020-L&T MHPS BOILERS PVT LTD-HTT & ANALYSER SPARES.txt,SQ2601N020,HIGH,FOUND
SQ2601N021\OFFER-SQ2601N021R1-JK CEMENT-RETRACTION SYSTEM – ELECTRICAL & PNEUMATIC MOTOR.txt,SQ2601N021R1,HIGH,FOUND
SQ2601N022\OFFER-SQ2601N022R1-JK WHITE CEMENT-GOTAN-SHS SPARE.txt,SQ2601N022R1,HIGH,FOUND
SQ2601N023\OFFER-SQ2601N023-AMBUJA RABRIYAWAS-SPARES.txt,SQ2601N023,HIGH,NOT_FOUND
SQ2601W001\OFFER-SQ2601W001-ALKYL AMINES-SERVICE.txt,SQ2601W001,HIGH,FOUND
SQ2601W002\SQ2601W002 OFFER FOR SPARE FOR ACC KYMORE CEMENT WORKS.txt,SQ2601W002,HIGH,NOT_FOUND
SQ2601W003\OFFER-SQ2601W003-HINDALCO- BIRLA COPPER DATA LOGGER & HOSTING.doc.txt,SQ2601W003,HIGH,FOUND
SQ2601W004\SQ2601W004 OFFER FOR SPARE FOR JSW SALAV.txt,SQ2601W004,HIGH,FOUND
SQ2601W005\SQ2601W005 QUOTATION FOR OPTO MODULE_HCL - RIL VMD LDS 6.txt,SQ2601W005,HIGH,FOUND
SQ2601W006\SQ2601W006 OFFER FOR SPARE JSW JFE Electrical Steel Nashik Private Limite.txt,,HIGH,FOUND
SQ2601W007\SQ2601W007 OFFER FOR SPARE FOR UTCL GUJARAT CEMENT WORKS.txt,SQ2601W007,HIGH,NOT_FOUND
SQ2601W008\SQ2601W008 OFFER FOR GAS ANALYSER SPARE FOR JK PANNA CEMENT.txt,SQ2601W008,HIGH,NOT_FOUND
SQ2601W009\OFFER - SQ2601W009 Quotation for Gas Analyser Repair Charges - UTCL sevargram.txt,SQ2601W009,HIGH,NOT_FOUND
SQ2601W010\SQ2601W010 OFFER FOR SPARE FOR HINDALCO MAHAN.txt,SQ2601W010,HIGH,NOT_FOUND
SQ2601W011\OFFER-SQ2601W011-HAKAPS-SPARES.txt,SQ2601W011,HIGH,NOT_FOUND
SQ2601W012\SQ2601W012 OFFER FOR SPARE FOR AMBUJA MARATHA CEMENT WORKS.txt,SQ2601W012,HIGH,NOT_FOUND
SQ2601W014\SQ2601W014 OFFER FOR GAS ANALYSER SPARE FOR CARBON CLEAN.txt,SQ2601W014,HIGH,NOT_FOUND
SQ2601W015\SQ2601W015 OFFER FOR GAS ANALYSER MODULE SPARE FOR BLOOM ENERGY.txt,SQ2601W015,HIGH,NOT_FOUND
SQ2601W016\SQ2601W016 OFFER FOR SPARE FOR BIRLA CORPORATION SATNA CEMENT.txt,SQ2601W016,HIGH,FOUND
SQ2601W017\SQ2601W017 OFFER FOR SPARE FOR ACC AMETHA CEMENT WORKS.txt,SQ2601W017,HIGH,NOT_FOUND
SQ2601W018\SQ2601W018 OFFER FOR COMMISSIOING SUPPORT FOR SPECTRUM OFFSHORE ONSHORE PVT LTD.txt,SQ2601018,HIGH,FOUND
SQ2601X001\OFFER-SQ2601X001-ASE-THAILAND-SHS SPARES.txt,SQ2601X001,HIGH,NOT_FOUND
SQ2601X002\OFFER-SQ2601X002-NATIONAL CEMENT COMPANY LIMITED – RETRACTION SYSTEM SPARES.txt,SQ2601X002,HIGH,FOUND
SQ2601X002\OFFER-SQ2601X002R2-PR NO-1200005113-NATIONAL CEMENT COMPANY LIMITED – RETRACTION SYSTEM SPARES.txt,SQ2601X002R2,HIGH,FOUND
SQ2601X003\OFFER-SQ2601X003-JOHN COCKERILL-SERVICE.txt,SQ2601X003,HIGH,FOUND
SQ2602B010\OFFER-SQ2602B010-JSW VIJAYANAGA-UNION SPARE.txt,SQ2602B010,HIGH,FOUND
SQ2602B010\SCREENSHOTS.txt,,LOW,FOUND
SQ2602B011\OFFER-SQ2602B011-BIRLA OPUS -DATA LOGGER & HOSTING.txt,SQ2602B011,HIGH,FOUND
SQ2602B011\OFFER-SQ2602B011R1-BIRLA OPUS -DATA LOGGER & HOSTING.txt,SQ2602B011R1,HIGH,FOUND
SQ2602B012\OFFER-SQ2602B012-HOSPET STEEL-CERAMIC FILTER.txt,SQ2602B012,HIGH,FOUND
SQ2602B012\OFFER-SQ2602B012R1-HOSPET STEEL-3200029245.txt,SQ2602B012R1,HIGH,FOUND
SQ2602B013\OFFER-SQ2602B013-BMM ISPAT-UNION SPARES.txt,SQ2602B013,HIGH,FOUND
SQ2602B014\OFFER-SQ2602B014-JSW BELLARY -PLC UPGRADATION.txt,SSQ2602B014,HIGH,FOUND
SQ2602B014\OFFER-SQ2602B014R1-JSW BELLARY - UPGRADATION.txt,SQ2602B014R1,HIGH,FOUND
SQ2602B015\OFFER-SQ2602B015R1-JSW VIJAYANAGAR-CV SPARE.txt,,LOW,NOT_FOUND
SQ2602B015\OFFER-SQ2602C012-JSW VIJAYANAGAR-CV SPARE.txt,SQ2602B015,HIGH,FOUND
SQ2602B016\OFFER-SQ2602B016-JSW-SALEM-ANALYSER AND SHS SPARE.txt,SQ2602B016,HIGH,FOUND
SQ2602C005\OFFER-SQ2602C005-NALCO-MOTHERBOARD O61.txt,SQ2602C005,HIGH,FOUND
SQ2602C006\OFFER-SQ2602C006-BPCL KOCHI-AMETEK SPARES.txt,SQ2602C006,HIGH,FOUND
SQ2602C006\OFFER-SQ2602C006R2-BPCL KOCHI-SPARES.txt,SQ2602C006R2,HIGH,FOUND
SQ2602C006\PRICED OFFER-SQ2602C006R3-BPCL KOCHI-AMETEK SPARES.txt,SQ2602C006R3,HIGH,FOUND
SQ2602C007\OFFER-SQ2602C007-AIRAA ENTERPRISES-U23.txt,SQ2602C007,HIGH,FOUND
SQ2602C008\OFFER-SQ2602C008-TNPL-SHS SPARE.txt,SQ2602C008,HIGH,FOUND
SQ2602C009\PRICED OFFER-SQ2602C009-DALMIA ARIYALUR-2811041779.txt,SQ2602C009,HIGH,FOUND
SQ2602C010\OFFER-SQ2602C010-IRONVALLEY-4000022540.txt,SQ2602C010,HIGH,FOUND
SQ2602C011\TECHNO-COMMERCIAL QUOTATION FOR CAMC_SQ2602C011.txt,SQ2602C011,HIGH,FOUND
SQ2602C012\OFFER-SQ2602C012-SRI KALISWARI- OXYMAT DISPALY.txt,SQ2602C012,HIGH,FOUND
SQ2602C014\PRICED OFFER-SQ2602C014-RAMCO RR NAGAR-PROBE.txt,SQ2602C014,HIGH,FOUND
SQ2602C015\OFFER - SQ2602C015 Quotation for Gas Analyser Repair Charges-JSW SALEM.txt,SQ2602C015,HIGH,NOT_FOUND
SQ2602C015\OFFER - SQ2602C015R2 Quotation for Gas Analyser Repair Charges-JSW SALEM.txt,SQ2602C015R2,HIGH,NOT_FOUND
SQ2602C016\OFFER-SQ2602C016-ASHOK LEYLAND-HTT.txt,SQ2602C016,HIGH,FOUND
SQ2602C017\OFFER-SQ2602C017-IRONVALLEY-GC COLUMN.txt,SQ2602C017,HIGH,FOUND
SQ2602C019\OFFER-SQ2602C019-KERN LIBERS- CGA SPARES.txt,SQ2602C019,HIGH,FOUND
SQ2602C020\3) TECHNICAL OFFER-SQ2602C020R1-CPCL-SERVICE-7538864.txt,SQ2602C020R1,HIGH,NOT_FOUND
SQ2602C020\PRICED OFFER-SQ2602C020-CPCL-SERVICE-7241347.txt,SQ2602C020,HIGH,NOT_FOUND
SQ2602C021\OFFER-SQ2602C021_Quotation for Gas Analyser Repair Charges- MRF U23.txt,SQ2602C021,HIGH,FOUND
SQ2602E024\OFFER-SQ2602E024-JSW(BPSL)-CGA SPARE.txt,SQ2602E024,HIGH,FOUND
SQ2602E025\PRICED OFFER-SQ2602E025-DALMIA RAJGANGPUR-COOLER.txt,SQ2602E025,HIGH,FOUND
SQ2602E026\PRICED OFFER-SQ2602E026-JSL-MOTHERBOARD.txt,SQ2602E026,HIGH,FOUND
SQ2602E027\SERVICE OFFER-SQ2602E027R1-LINDE-JSL-KALINGANAGAR.txt,SQ2602E027R1,HIGH,FOUND
SQ2602E028\OFFER-SQ2602E028-1600327442-TSK-SHS SPARE.txt,SQ2602E028,HIGH,FOUND
SQ2602E029\OFFER-SQ2602E029-JSW CEMENT-JAJPUR-DATA LOGGER & HOSTING.txt,SQ2602E029,HIGH,FOUND
SQ2602E030\OFFER-SQ2602E030-RUNGTA MINES- CGA SPARES.txt,SQ2602E030,HIGH,FOUND
SQ2602E030\OFFER-SQ2602E030R1-1300139248-RUNGTA MINES- CGA SPARES.txt,,LOW,NOT_FOUND
SQ2602E031\OFFER-SQ2602E031-AMBUJA BHATAPARA-SPARES.txt,SQ2602E031,HIGH,FOUND
SQ2602E032\OFFER-SQ2602E032-NUVOCO ARASMET-U23.txt,SQ2602E032,HIGH,FOUND
SQ2602E033\OFFER-SQ2602E033-1000237885-JSPL-UNION SPARE.txt,SQ2602E033,HIGH,FOUND
